stock_code,report_date,roe,net_profit,gross_margin,debt_ratio,net_margin,operating_cashflow,total_equity
000333.SZ,2022-03-31,5.5822,7228581000.0,22.1781,64.9711,7.9488,7978986000.0,142862590000.0
000333.SZ,2022-06-30,12.5685,16122397000.0,23.1231,66.0138,8.7782,21394710000.0,140398470000.0
000333.SZ,2022-09-30,18.5308,24693726000.0,23.6109,64.3401,9.0861,29472352000.0,148863414000.0
000333.SZ,2022-12-31,22.0711,29810231000.0,24.2438,64.0464,8.6229,34657828000.0,151923802000.0
000333.SZ,2023-03-31,5.4468,8145732000.0,24.0409,63.3985,8.4293,9272312000.0,161444735000.0
000333.SZ,2023-06-30,12.6043,18528816000.0,25.236,65.8031,9.3677,29784674000.0,158242515000.0
000333.SZ,2023-09-30,18.5301,28287089000.0,25.8438,63.8161,9.6748,44787056000.0,168262257000.0
000333.SZ,2023-12-31,22.0526,33745352000.0,25.7038,64.1387,9.0298,57902611000.0,174299649000.0
000333.SZ,2024-03-31,5.3671,9036321000.0,27.3202,63.0765,8.4861,13928908000.0,183867236000.0
000333.SZ,2024-06-30,12.698,21141255000.0,27.0932,65.2044,9.6924,33488170000.0,176285368000.0
000333.SZ,2024-09-30,17.0532,32150982000.0,26.756,61.1574,10.0362,60263681000.0,220295694000.0
000333.SZ,2024-12-31,20.3026,38757214000.0,26.419,62.3287,9.4741,60511572000.0,227667391000.0
000333.SZ,2025-03-31,5.5633,12745898000.0,25.4471,61.9357,9.9245,14320968000.0,241626422000.0
000333.SZ,2025-06-30,12.0194,26647354000.0,25.6199,64.0422,10.5605,37281015000.0,229423081000.0
000333.SZ,2025-09-30,17.3257,38637827000.0,25.874,60.5423,10.5939,57066085000.0,234107700000.0
000338.SZ,2022-03-31,1.4664,1431339791.09,18.6327,61.9755,3.1675,-3223047780.56,105590846704.62
000338.SZ,2022-06-30,3.3265,2958993158.57,17.7202,63.3808,3.4102,-1136282471.16,106214200443.25
000338.SZ,2022-09-30,4.6298,3736254637.16,16.9121,65.5421,2.8625,-2417192030.53,101578979857.86
000338.SZ,2022-12-31,6.7533,5682691350.97,17.7822,64.5479,3.2443,-2349498421.34,104110652160.41
000338.SZ,2023-03-31,2.4952,2245350991.97,18.7005,65.2082,4.2021,-471621705.85,106978138738.87
000338.SZ,2023-06-30,5.1924,4785408482.88,19.439,66.0429,4.5088,12892500667.51,109548845351.21
000338.SZ,2023-09-30,8.6358,7996994567.86,20.2271,66.0884,4.9862,20088767771.42,110287666532.27
000338.SZ,2023-12-31,11.82,11211614275.25,20.341,66.2867,5.2401,27470853329.84,112685734885.46
000338.SZ,2024-03-31,3.2062,3344691407.26,22.1102,65.5549,5.9324,1611808374.28,116682765284.78
000338.SZ,2024-06-30,7.2295,7373775746.26,21.7494,65.5454,6.5551,12802491334.11,118384896014.0
000338.SZ,2024-09-30,10.1375,10341880125.59,21.8623,64.7327,6.3857,13515538061.25,121252375358.77
000338.SZ,2024-12-31,13.7363,14277681970.39,22.4329,64.5345,6.6195,26094123939.28,121958656325.16
000338.SZ,2025-03-31,3.0771,2821680863.96,22.2276,64.5953,4.9104,-4645924486.64,125140784430.03
000338.SZ,2025-06-30,6.4047,6563483366.33,22.1796,65.4305,5.8006,6837576497.74,126289037088.36
000338.SZ,2025-09-30,9.8232,10851780164.88,21.909,63.8677,6.362,15014748052.19,131638790967.92
000408.SZ,2022-03-31,8.2257,814276880.82,77.4012,8.5707,63.3306,943491659.77,10344598792.67
000408.SZ,2022-06-30,22.3423,2396620129.33,81.3062,9.6569,68.2803,3256109860.48,11999823934.28
000408.SZ,2022-09-30,41.1395,4165773556.53,84.3543,9.6501,72.9228,4202201144.94,10798138306.09
000408.SZ,2022-12-31,52.4152,5654971920.07,81.9984,10.4596,69.0143,5430490056.07,12123803112.88
000408.SZ,2023-03-31,7.7746,920597301.86,69.0735,16.1217,67.0185,293129867.76,11558570968.63
000408.SZ,2023-06-30,16.3217,2023603439.36,71.1715,5.8136,72.3651,1295053083.61,12701214807.6
000408.SZ,2023-09-30,24.2166,2963479857.14,67.8828,7.3482,70.7411,2279129286.13,12387669294.56
000408.SZ,2023-12-31,27.1618,3412354426.47,65.2455,7.3898,65.2992,2984047979.57,13050249867.0
000408.SZ,2024-03-31,3.9706,527088505.69,50.1443,4.706,85.7979,-237562166.61,13591926828.44
000408.SZ,2024-06-30,9.9069,1291741156.89,49.0745,5.1734,73.3253,351655943.9,13113176468.73
000408.SZ,2024-09-30,14.2197,1860282559.05,45.1786,4.8476,80.059,612418717.18,13199707765.74
000408.SZ,2024-12-31,19.1658,2569273691.44,44.9095,8.1966,79.0351,919201790.93,13846960638.38
000408.SZ,2025-03-31,5.2749,745653475.37,52.3677,8.5765,135.0458,104042381.01,14453052687.04
000408.SZ,2025-06-30,12.1683,1795227464.54,56.6595,7.0335,106.9771,834076232.24,15705216197.41
000408.SZ,2025-09-30,18.9871,2742751146.17,59.4164,7.7935,114.2124,1340431505.03,15089180500.08
000425.SZ,2022-03-31,3.7873,2089343033.45,15.235,66.5375,7.8867,1100298754.06,38512545010.17
000425.SZ,2022-06-30,6.1732,3707357333.51,16.2471,66.613,6.8847,2908344555.29,39497591916.37
000425.SZ,2022-09-30,9.0121,4745984736.38,20.2155,69.0614,6.3187,1553503725.88,53571364457.18
000425.SZ,2022-12-31,8.2306,4301676730.76,20.2116,68.7931,4.5852,1582903842.7,54661700603.86
000425.SZ,2023-03-31,2.8422,1553009474.63,22.6285,68.3892,6.4999,804996166.89,55400365775.46
000425.SZ,2023-06-30,6.6795,3513143893.38,22.8585,67.4454,6.8512,1537385024.98,55530020121.78
000425.SZ,2023-09-30,8.8882,4809977548.03,22.901,65.242,6.7113,1642150430.73,57032263091.46
000425.SZ,2023-12-31,9.7372,5236096485.02,20.8031,64.513,5.6394,3570913424.62,57486985243.17
000425.SZ,2024-03-31,2.8085,1602176491.98,22.8915,64.0065,6.6276,231251589.22,59222069283.8
000425.SZ,2024-06-30,6.3964,3794712731.49,22.8883,63.275,7.4802,1794696236.17,61113460069.83
000425.SZ,2024-09-30,9.2345,5422023223.05,23.626,63.8398,7.7425,1833260737.81,60014945552.57
000425.SZ,2024-12-31,10.3524,5983454032.59,22.5497,62.7494,6.5279,5719887031.72,60907966817.26
000425.SZ,2025-03-31,3.3502,2030786831.7,22.0716,63.5703,7.5734,826100852.39,62568127526.02
000425.SZ,2025-06-30,7.266,4416694323.09,22.0294,64.9202,8.0585,3725049533.26,61865940284.52
000425.SZ,2025-09-30,10.0117,6083433669.84,22.3261,65.8556,7.7836,5691650030.27,61338388226.45
000538.SZ,2022-03-31,2.3633,903564058.61,30.1376,25.6765,9.5823,-170306941.45,39480662422.23
000538.SZ,2022-06-30,3.9857,1366409793.62,28.9966,25.473,7.5841,1177950057.27,37189881357.17
000538.SZ,2022-09-30,6.0613,2140233274.9,28.2136,26.6448,7.9516,1942279462.87,37913264599.38
000538.SZ,2022-12-31,7.8224,2840409694.19,26.3231,27.7451,7.7844,3209410032.57,38526997261.79
000538.SZ,2023-03-31,3.8659,1515723471.89,27.4201,26.8225,14.418,733744202.46,40052108941.98
000538.SZ,2023-06-30,7.3358,2826258821.44,27.5545,25.671,13.916,2251951370.1,38596434418.47
000538.SZ,2023-09-30,10.5204,4122506023.56,27.3734,25.2096,13.8859,2589586477.11,39887462623.56
000538.SZ,2023-12-31,10.4456,4122561096.49,26.5058,25.8048,10.5406,3502742348.02,39905360382.22
000538.SZ,2024-03-31,4.1786,1699046405.0,29.9771,26.8501,15.7694,527059804.98,41603517154.51
000538.SZ,2024-06-30,8.0477,3189962850.96,29.2955,27.5484,15.5948,3261617391.99,39390167780.55
000538.SZ,2024-09-30,10.7628,4329700490.03,28.4014,27.0967,14.4733,4073138745.34,40543386550.87
000538.SZ,2024-12-31,12.068,4767072360.28,27.8981,26.5488,11.9078,4297003142.27,38866084562.27
000538.SZ,2025-03-31,4.8609,1927511203.49,31.5545,24.8061,17.7794,713597559.65,40794969165.93
000538.SZ,2025-06-30,9.1696,3644599967.94,30.8567,25.7346,17.1453,3961187202.77,40500973635.87
000538.SZ,2025-09-30,12.1609,4789170075.42,30.0599,25.3557,15.6232,4455969511.54,39817873610.61
000568.SZ,2022-03-31,9.7477,2891232690.56,86.4274,27.8394,45.8056,1131497885.76,31075131116.24
000568.SZ,2022-06-30,19.4025,5574658236.22,85.9203,35.5711,47.7922,4077014965.34,29125898505.31
000568.SZ,2022-09-30,27.4482,8269433757.24,86.7788,26.4455,47.1869,6312342160.13,31975907188.18
000568.SZ,2022-12-31,33.3034,10410589104.43,86.5882,33.1936,41.4376,8262648269.72,34328794936.64
000568.SZ,2023-03-31,10.2953,3721882254.88,88.0884,34.7878,48.9068,1508783232.53,38045735971.04
000568.SZ,2023-06-30,20.4647,7121624625.63,88.3488,42.7156,48.8015,5647760797.04,35244046964.46
000568.SZ,2023-09-30,29.0013,10601369293.05,88.449,36.779,48.3138,9052567896.88,38821222773.76
000568.SZ,2023-12-31,35.0437,13288660023.21,88.3005,34.3833,43.9537,10648364935.46,41531707729.85
000568.SZ,2024-03-31,10.4402,4578371131.94,88.3724,32.4289,49.8277,4359428564.46,46371183263.75
000568.SZ,2024-06-30,19.3006,8046259026.39,88.5709,40.2778,47.5972,8225060212.57,41948360825.68
000568.SZ,2024-09-30,26.7062,11607436249.07,88.4345,31.4638,47.7602,12464714796.11,45574468478.4
000568.SZ,2024-12-31,30.3514,13497778570.89,87.5366,30.4774,43.2673,19181768363.65,47508006635.71
000568.SZ,2025-03-31,9.4159,4611806061.91,86.5095,24.6726,49.3127,3307744331.6,50304333983.61
000568.SZ,2025-06-30,16.3164,7683660159.62,87.0903,33.4942,46.6986,6064470030.15,46680616975.75
000568.SZ,2025-09-30,22.1749,10794690617.95,87.1134,23.9267,46.6748,9822590732.99,49825005489.56
000596.SZ,2022-03-31,6.4322,1131655770.26,77.8961,40.3851,21.456,2776260991.07,18374812329.6
000596.SZ,2022-06-30,11.3431,1972562616.63,77.5272,37.7214,21.9125,4191246799.79,18064732317.21
000596.SZ,2022-09-30,15.1893,2708722768.34,76.4042,38.9631,21.2205,5062733437.72,18804520519.93
000596.SZ,2022-12-31,17.931,3251834164.49,77.1659,35.1025,19.4566,3107914579.48,19332853756.21
000596.SZ,2023-03-31,8.1348,1597026544.56,79.6727,42.4153,24.2559,3078684397.05,20911657745.59
000596.SZ,2023-06-30,14.5387,2844180601.67,78.8806,40.1192,25.1474,4727836696.73,20590098289.56
000596.SZ,2023-09-30,19.4222,3910758500.21,79.0389,38.255,24.5148,5719625786.18,21589541560.92
000596.SZ,2023-12-31,22.9194,4726269820.89,79.0661,36.7202,23.3355,4496206034.42,22414272962.08
000596.SZ,2024-03-31,9.1612,2125672049.52,80.3496,39.4582,25.6528,2454021334.5,24538656908.96
000596.SZ,2024-06-30,16.1499,3678916313.79,80.4091,35.0955,26.6478,4009706455.49,23730830050.26
000596.SZ,2024-09-30,20.9005,4896859338.22,79.7082,34.2292,25.6802,5344200057.86,24897184334.73
000596.SZ,2024-12-31,23.8933,5706611578.81,79.9047,36.5936,24.2032,4727652873.85,25693786723.33
000596.SZ,2025-03-31,9.1155,2389098496.17,79.684,35.8716,26.1216,1845180171.28,27558246874.37
000596.SZ,2025-06-30,14.6992,3777540743.97,79.8735,31.5522,27.216,4154552054.6,26310765908.54
000596.SZ,2025-09-30,15.8033,4083496510.27,79.8669,30.5493,24.862,2627053477.01,26546974449.82
000617.SZ,2022-03-31,1.8461,3157800820.22,29.988,82.5653,41.4221,-12515182308.9,170262959619.9
000617.SZ,2022-06-30,3.7583,6418533161.72,26.4869,82.6718,41.7932,-14684092963.18,172016123872.42
000617.SZ,2022-09-30,5.2716,9868604245.57,29.098,82.1981,42.3531,13522931656.04,176266532603.56
000617.SZ,2022-12-31,5.2198,10836797210.89,26.057,82.8396,33.4145,44108108844.41,175686050000.55
000617.SZ,2023-03-31,2.2628,3804666005.47,8.1167,82.1434,41.5857,-25826997736.22,179502942434.99
000617.SZ,2023-06-30,4.0186,6973228210.0,13.5443,82.5395,37.3193,35759302374.52,181861748103.76
000617.SZ,2023-09-30,5.3786,9904868664.51,24.0914,83.0411,35.1058,94839362481.1,184297699352.72
000617.SZ,2023-12-31,5.1861,11219695725.55,23.9692,82.8292,28.7743,40553550528.95,184307998280.42
000617.SZ,2024-03-31,1.7129,3662547051.42,-19.213,81.5158,37.7538,-13815003849.29,188347267245.82
000617.SZ,2024-06-30,3.0052,6348103390.96,13.4583,82.5288,32.6062,27342299079.59,189512969824.21
000617.SZ,2024-09-30,4.2961,8809054337.38,23.9717,83.1806,30.1521,90421056856.8,185826749941.83
000617.SZ,2024-12-31,4.6195,9900036145.33,22.048,82.8159,25.369,5926524850.9,186304639355.3
000617.SZ,2025-03-31,1.2433,2807170163.04,0.5859,81.7122,31.3757,-80036145742.13,188328329940.32
000617.SZ,2025-06-30,2.533,5555521299.86,22.4439,82.5094,31.3345,-36438644178.66,190463342600.66
000617.SZ,2025-09-30,3.8698,8101949925.37,25.2951,82.7208,31.5922,-40939469014.68,192839262077.85
000625.SZ,2022-03-31,7.7693,4532670783.11,18.2066,56.6693,13.1094,769267734.42,61184869943.33
000625.SZ,2022-06-30,10.0628,5839023367.1,19.8211,56.1895,10.3211,5852236420.2,60814437452.17
000625.SZ,2022-09-30,11.739,6865085940.99,20.32,56.9007,8.0433,3782800145.63,61931388062.18
000625.SZ,2022-12-31,13.1523,7745026102.6,20.4888,56.8985,6.3875,5666346858.52,62949316684.82
000625.SZ,2023-03-31,10.5392,6691788088.52,18.5581,57.6027,19.365,3383283790.67,73817378603.22
000625.SZ,2023-06-30,11.701,6967013000.07,17.5443,58.8953,10.6379,6955456713.59,71930346826.39
000625.SZ,2023-09-30,14.8443,8742406543.8,17.8814,60.4037,8.0794,17478620121.96,73798911537.5
000625.SZ,2023-12-31,16.8173,9501899040.97,17.2556,60.7284,6.2803,19861466237.56,74683256839.03
000625.SZ,2024-03-31,1.5965,855480142.31,14.4123,60.24,2.3107,5247360763.49,75762349697.29
000625.SZ,2024-06-30,3.9441,2246762267.69,13.8008,60.4885,2.9284,3435100740.53,74013622211.25
000625.SZ,2024-09-30,4.955,2710878531.43,14.3839,59.3574,2.4431,4393468140.32,74634333958.68
000625.SZ,2024-12-31,9.8651,6104174527.85,14.9399,62.0112,3.8215,4849398813.14,79080599242.1
000625.SZ,2025-03-31,1.7485,1215417748.8,13.8646,59.6887,3.558,-3500712348.16,80585305188.54
000625.SZ,2025-06-30,3.0025,1792653891.27,14.579,56.6572,2.4661,-8607196790.27,78115080070.34
000625.SZ,2025-09-30,3.9752,2144649294.34,14.9924,57.5503,1.8661,1554807049.25,78799507717.8
000630.SZ,2022-03-31,2.7414,703662044.51,4.9453,51.0457,2.4303,1310115022.31,27366353309.4
000630.SZ,2022-06-30,6.0655,1571463612.99,5.8234,49.4925,2.5377,4228165151.36,27420309670.46
000630.SZ,2022-09-30,8.0067,3484427162.15,5.4594,50.8561,3.929,10909175099.07,28051012131.27
000630.SZ,2022-12-31,16.1321,5250843810.83,9.6507,51.7551,4.3093,9155925054.75,36838823340.73
000630.SZ,2023-03-31,2.5485,1246522361.19,4.8455,50.641,3.6302,-762655370.1,30622149835.58
000630.SZ,2023-06-30,5.5248,2537428635.71,5.0343,51.328,3.6883,1283631512.82,30964780254.72
000630.SZ,2023-09-30,8.2233,3337843160.86,7.6666,50.7257,3.2534,5450177950.54,39837128772.99
000630.SZ,2023-12-31,8.7091,3794577343.97,7.2567,49.5217,2.7606,5924657630.78,39496840843.69
000630.SZ,2024-03-31,3.3847,1371320946.17,8.3233,50.3688,4.1911,1229008591.82,41024532766.24
000630.SZ,2024-06-30,6.7268,2790528175.3,8.5309,51.8182,3.9023,2276425570.52,41151606145.34
000630.SZ,2024-09-30,8.3434,3558693607.54,7.5741,51.355,3.3475,3673643676.35,41744446431.82
000630.SZ,2024-12-31,8.549,3811317329.56,7.0873,47.7954,2.6189,1534927608.81,42256750039.37
000630.SZ,2025-03-31,3.2836,1341880044.94,7.6548,49.4825,3.8098,1543499543.66,43445611643.08
000630.SZ,2025-06-30,4.2535,1535605601.96,7.9562,54.5402,2.0184,379022382.41,41293619761.15
000630.SZ,2025-09-30,5.0579,2267620103.93,7.1507,52.1828,1.8603,1179846871.68,43945089051.0
000651.SZ,2022-03-31,3.9836,3583536065.26,23.655,69.7359,10.0846,3394256789.15,100988112139.6
000651.SZ,2022-06-30,11.5252,10826791122.61,24.495,71.588,11.3007,13144260367.59,101352197400.4
000651.SZ,2022-09-30,18.3624,17443170836.76,25.5401,71.5002,11.7586,22458621192.42,101115868823.5
000651.SZ,2022-12-31,24.4564,23011344353.11,26.0355,71.3082,12.1016,28668435921.27,101876048014.19
000651.SZ,2023-03-31,4.1361,3903774614.31,27.4166,72.2189,10.9373,15065152965.6,106848877022.19
000651.SZ,2023-06-30,12.5439,12350122226.27,28.7466,72.3713,12.3761,30859691934.6,110118350440.37
000651.SZ,2023-09-30,19.2153,19522774681.03,29.2454,69.7109,12.5297,39596171712.18,116896898124.87
000651.SZ,2023-12-31,27.1759,27719022913.59,29.4274,67.2205,13.5203,56398426354.17,120646153416.44
000651.SZ,2024-03-31,3.9234,4640546489.68,29.4542,67.0792,12.6806,-2940867716.29,125366881927.0
000651.SZ,2024-06-30,12.0535,13887709317.03,30.4693,68.4335,13.848,5122166411.4,121390587904.92
000651.SZ,2024-09-30,18.0644,21214823423.24,30.2139,65.0528,14.3911,12712439743.99,129553011672.93
000651.SZ,2024-12-31,25.3212,32371069287.35,29.4282,61.5485,17.034,29369250570.66,141513694947.97
000651.SZ,2025-03-31,4.2084,5941618723.39,27.3605,62.6699,14.2693,11001218583.01,147292760314.46
000651.SZ,2025-06-30,10.5658,14512869071.01,28.4899,65.2055,14.8668,28328562187.2,139591684971.55
000651.SZ,2025-09-30,15.2294,21576908418.3,28.4386,62.7997,15.6748,45728383685.2,148511948520.35
000661.SZ,2022-03-31,7.6097,1145274026.14,92.2527,22.9279,38.4998,603486976.75,18010898371.75
000661.SZ,2022-06-30,13.8667,2152883945.34,90.8599,22.3246,36.9192,911797607.4,18706183298.83
000661.SZ,2022-09-30,21.693,3572695399.09,88.8151,20.8947,37.0372,1598542803.77,20159272829.47
000661.SZ,2022-12-31,25.3845,4215218400.65,88.0031,20.0643,33.3821,2826408333.06,20805346863.16
000661.SZ,2023-03-31,4.6348,859198906.19,87.9066,18.9756,30.9323,936665805.67,21693947507.78
000661.SZ,2023-06-30,11.3975,2207722683.99,88.7506,19.4117,35.7928,2022719787.16,22629032616.67
000661.SZ,2023-09-30,18.3459,3783683465.89,84.9089,18.3129,35.4221,3623708358.85,24226427166.69
000661.SZ,2023-12-31,22.5926,4775817526.49,85.9677,18.5775,32.7873,5103687813.05,25032257846.86
000661.SZ,2024-03-31,3.8241,891709687.6,83.4276,15.7357,28.0645,1135769256.97,25827683168.25
000661.SZ,2024-06-30,7.817,1795499973.74,84.6233,16.8863,27.0457,1977431298.92,24920547349.23
000661.SZ,2024-09-30,12.3808,2922032804.68,85.5995,16.2756,28.1291,3095834053.88,26015512696.61
000661.SZ,2024-12-31,11.4613,2707513470.35,85.7221,15.9372,20.1068,3104279406.34,26102444731.59
000661.SZ,2025-03-31,2.0344,469417165.79,88.2226,16.197,15.6604,571068215.38,26562491455.2
000661.SZ,2025-06-30,4.2886,931916187.87,83.35,18.7525,14.1137,1221025281.67,25832508377.33
000661.SZ,2025-09-30,5.064,1059725544.29,83.9523,17.548,10.8062,721916281.86,25937595959.86
000708.SZ,2022-03-31,5.6611,1951380846.99,16.4037,61.9263,7.9396,990206158.7,35932136649.5
000708.SZ,2022-06-30,11.4769,3783232937.2,16.1374,63.1773,7.3005,3136209455.23,33348754205.23
000708.SZ,2022-09-30,16.3975,5554559141.56,15.2965,61.2815,7.356,7670135180.24,35151094427.79
000708.SZ,2022-12-31,20.6231,7109246690.59,14.7353,59.8594,7.2289,13434365873.01,36437575919.21
000708.SZ,2023-03-31,3.9882,1504067519.98,13.56,65.9766,5.3776,-1172274920.94,41164564332.3
000708.SZ,2023-06-30,8.4311,3105388732.01,13.6243,65.8687,5.3243,4985540305.63,39030266483.27
000708.SZ,2023-09-30,11.9103,4499829649.65,13.664,65.5549,5.2073,5426550383.37,40436872809.02
000708.SZ,2023-12-31,15.2796,5898046397.11,13.1386,64.2643,5.1729,10658114222.55,41634492991.69
000708.SZ,2024-03-31,3.4595,1420319533.15,12.3056,62.3152,4.9961,-1395168766.51,42976535028.7
000708.SZ,2024-06-30,7.0666,2842273313.74,12.304,63.0767,4.986,5668587861.77,41512978833.43
000708.SZ,2024-09-30,9.8032,4024958006.51,12.3705,62.303,4.8201,4034301111.18,42611860484.19
000708.SZ,2024-12-31,12.8882,5358436264.97,12.8463,60.5304,4.9069,10741487220.01,43828372612.47
000708.SZ,2025-03-31,3.3199,1446458709.26,13.8185,59.2038,5.3892,-946320390.66,44993773986.13
000708.SZ,2025-06-30,6.7979,2930301151.32,14.3655,60.1349,5.3555,5276859408.64,43796728373.88
000708.SZ,2025-09-30,10.4399,4492784894.11,14.724,60.2772,5.5326,9039735553.19,43988443807.68
000725.SZ,2022-03-31,3.0019,3225086681.0,21.379,51.2277,6.3894,14755368710.0,222920941972.0
000725.SZ,2022-06-30,4.6059,3212916923.0,18.6782,51.8079,3.5072,28112000665.0,215077214321.0
000725.SZ,2022-09-30,3.8287,-1334793311.0,13.7006,52.9492,-1.0055,31030436301.0,202787408381.0
000725.SZ,2022-12-31,5.4004,-1740501723.0,11.7049,51.9601,-0.9755,43021967305.0,202040567025.0
000725.SZ,2023-03-31,0.1843,-1235314210.0,6.8448,52.2634,-3.2531,10122426068.0,196858633430.0
000725.SZ,2023-06-30,0.5551,-1667583927.0,9.0349,52.6145,-2.0799,16243669123.0,194003126707.0
000725.SZ,2023-09-30,0.7665,-1395997744.0,11.1557,53.2345,-1.1034,23059279755.0,194383332372.0
000725.SZ,2023-12-31,1.9189,369871329.0,11.4984,52.8137,0.2119,38301826884.0,197798686319.0
000725.SZ,2024-03-31,0.7574,482832354.0,14.4834,52.4654,1.0522,16230705070.0,198348939820.0
000725.SZ,2024-06-30,1.7552,1770665661.0,15.9951,52.5241,1.8961,24878969292.0,200523032842.0
000725.SZ,2024-09-30,2.5319,1937285843.0,16.4894,51.74,1.3479,33869252080.0,201443176872.0
000725.SZ,2024-12-31,4.0579,4145273882.0,15.2024,52.4287,2.0896,47737577379.0,204546171744.0
000725.SZ,2025-03-31,1.2159,1937100202.0,15.775,50.6677,3.8283,13743795736.0,207301005281.0
000725.SZ,2025-06-30,2.4419,3029065939.0,14.4066,52.2696,2.9908,22736307086.0,203236903929.0
000725.SZ,2025-09-30,3.4503,4404678299.0,14.417,52.4261,2.85,36774618263.0,204922333199.0
000768.SZ,2022-03-31,0.9767,154591795.28,8.0676,79.4576,2.0587,-4083546745.95,15913796409.32
000768.SZ,2022-06-30,3.0407,482804183.45,7.3534,83.1729,2.5251,32468542892.36,16016867480.65
000768.SZ,2022-09-30,4.1117,657201524.71,7.3129,82.1045,2.3186,24552687400.39,16220721908.01
000768.SZ,2022-12-31,3.2856,523671198.11,7.0533,80.368,1.3905,29287214654.99,16134641591.65
000768.SZ,2023-03-31,1.4482,235559661.42,7.5143,80.8449,2.9658,-6790450205.62,16397645010.59
000768.SZ,2023-06-30,3.4682,565283836.74,6.5208,79.9155,2.8906,-17029084787.45,16463866729.47
000768.SZ,2023-09-30,4.8916,803701666.7,7.1479,79.3156,2.8287,-19372107983.12,16726310351.86
000768.SZ,2023-12-31,4.8261,860970264.62,5.8289,75.847,2.1363,-5514626482.13,19544801510.76
000768.SZ,2024-03-31,1.3833,272476715.96,8.0456,74.5067,3.2227,-9139132943.22,19849535451.59
000768.SZ,2024-06-30,3.3263,657156454.98,5.8935,72.8382,3.2326,-13152104202.34,19967931225.09
000768.SZ,2024-09-30,4.7397,943752097.27,7.3629,73.3897,3.2746,-13725655578.85,20278805670.74
000768.SZ,2024-12-31,5.0454,1023435524.55,5.8543,71.516,2.3682,-57645258.86,21024209129.41
000768.SZ,2025-03-31,1.3613,288753910.09,8.2379,71.3251,3.4219,-3593304031.16,21399540168.47
000768.SZ,2025-06-30,3.2419,688882659.91,7.269,70.6753,3.548,-11914098570.21,21474373083.57
000768.SZ,2025-09-30,4.6341,992365352.94,6.7863,70.5788,3.2812,-8229406087.19,21804531710.75
000776.SZ,2022-03-31,1.216,1567582234.0,,79.8006,32.8391,13721694703.99,112039441196.14
000776.SZ,2022-06-30,3.8864,4653005102.85,,80.4581,36.6255,27988862346.64,113542796358.41
000776.SZ,2022-09-30,4.6581,5893933813.33,,79.2542,33.6507,19667347765.31,122453267732.82
000776.SZ,2022-12-31,6.9932,8898004175.0,,79.7827,35.4051,50021766929.68,124792840476.14
000776.SZ,2023-03-31,1.7751,2425803592.59,,80.7713,37.4522,-4582031552.9,127764813704.46
000776.SZ,2023-06-30,3.5804,5090255620.32,,79.6667,38.4532,7875651466.63,137994725192.41
000776.SZ,2023-09-30,4.5635,6536791083.92,,79.1776,36.288,12427006624.21,139285021075.19
000776.SZ,2023-12-31,5.4543,7862916884.14,,79.3786,33.7471,-8918975156.38,140675710016.6
000776.SZ,2024-03-31,1.116,1713072977.76,,80.9029,34.6121,-11861776432.59,145094455639.17
000776.SZ,2024-06-30,3.1563,4735419100.43,,78.8707,41.325,-33573962859.97,145650497188.12
000776.SZ,2024-09-30,4.8576,7497027594.17,,80.7832,40.4141,31163341650.54,148094710524.45
000776.SZ,2024-12-31,6.8028,10544672524.34,,79.8239,38.7689,9970809011.81,153085381308.3
000776.SZ,2025-03-31,1.8529,2970388406.34,,80.8861,41.0262,-13688509753.43,155705381789.97
000776.SZ,2025-06-30,4.3341,7005507423.7,,80.8075,45.4959,-1229872884.13,156580259797.1
000776.SZ,2025-09-30,7.2627,11877565578.81,,83.2664,45.396,-1802418323.55,159544504241.18
000786.SZ,2022-03-31,2.9145,557733006.94,28.3921,26.8262,12.0982,-411725123.31,19969892903.26
000786.SZ,2022-06-30,8.5272,1642111284.25,30.0398,27.6763,15.6756,847746469.84,19941134584.85
000786.SZ,2022-09-30,11.9884,2351744524.4,29.7821,28.0827,15.1921,1515063774.08,20661736013.39
000786.SZ,2022-12-31,15.7155,3151723799.89,29.1019,25.7344,15.6377,3676817286.44,21559875140.36
000786.SZ,2023-03-31,2.7821,594959577.36,26.9077,24.4397,12.4741,-302194389.77,22017396815.45
000786.SZ,2023-06-30,8.8502,1903418127.11,30.2021,24.2042,16.6944,1276199426.83,22225023949.88
000786.SZ,2023-09-30,12.6203,2772523027.02,30.7965,23.8941,16.2619,1961065001.62,23071140677.5
000786.SZ,2023-12-31,15.8606,3554714899.71,29.8801,22.5985,15.8509,4734387489.8,23731773097.48
000786.SZ,2024-03-31,3.4541,829292612.08,28.6481,27.8997,13.952,-25622766.64,25203163961.62
000786.SZ,2024-06-30,9.3062,2253646072.18,30.9445,28.9967,16.5747,2040680374.66,25224837227.77
000786.SZ,2024-09-30,12.9653,3197800256.97,30.6534,27.9574,15.7035,2706489467.55,26188652229.74
000786.SZ,2024-12-31,14.8739,3726000753.63,29.8778,23.9609,14.43,5134465515.62,26719760053.19
000786.SZ,2025-03-31,3.2282,854756655.38,28.9431,24.0496,13.6843,-221504774.88,27747393698.33
000786.SZ,2025-06-30,7.4465,1973513952.51,30.3478,23.0085,14.556,961901150.21,27362735454.84
000786.SZ,2025-09-30,9.8521,2654822274.57,29.5311,23.7529,13.3372,1539261327.65,28041220407.87
000792.SZ,2022-03-31,31.4631,4333068050.14,75.3964,49.0743,56.8873,4505475835.07,15716164481.3
