stock_code,stock_name,industry,end_date,roe,netprofit_yoy,grossprofit_margin,debt_to_assets,current_ratio,operating_cashflow,ocf_to_revenue,ocf_to_profit,net_profit,revenue,eps,bps,roa,netprofit_margin,quick_ratio,assets_turn,total_assets,total_equity,roe_industry_pct,netprofit_yoy_industry_pct,grossprofit_margin_industry_pct,ocf_to_revenue_industry_pct,debt_to_assets_industry_pct,roe_industry_score,netprofit_yoy_industry_score,grossprofit_margin_industry_score,debt_to_assets_industry_score,ocf_to_revenue_industry_score,industry_score
003013.SZ,地铁设计,SW1建筑装饰,20260331,2.1509,-4.52,33.7869,45.7803,1.4817,-456862267.87,-71.8632,-6.4853,70445794.5,635738487.14,0.16,7.3095,1.1002,11.0809,1.2331,0.0993,6402844376.81,3471600101.44,0.8609271523178808,0.6527777777777778,0.9230769230769231,0.12179487179487179,0.7051282051282051,5.0,4.0,5.0,4.0,1.0,19.0
001229.SZ,魅视科技,SW1计算机,20260331,-0.4636,-13.26,56.1961,11.6262,5.2104,-12777799.2,-40.0851,2.6951,-4741194.45,31876642.84,-0.05,9.8835,-0.4133,-14.8736,4.7464,0.0278,1147023945.33,1013668553.43,0.5197568389057751,0.5104166666666666,0.8053892215568862,0.5029940119760479,0.874251497005988,3.0,3.0,5.0,5.0,3.0,19.0
300760.SZ,迈瑞医疗,SW1医药生物,20260331,5.9579,-28.01,61.8701,24.7744,2.3886,1381035479.0,16.5354,0.5691,2426538126.0,8352015912.0,1.9225,33.0821,4.0704,29.0533,1.9412,0.1401,59614755270.0,44845563266.0,0.9665271966527197,0.4377880184331797,0.6736401673640168,0.7238493723849372,0.5532359081419624,5.0,3.0,4.0,3.0,4.0,19.0
603005.SH,晶方科技,SW1电子,20260331,1.412,,47.4082,12.7296,4.9636,100421648.3,30.0642,1.5303,65623415.08,334024258.52,0.1,7.1458,1.2201,19.6463,4.7552,0.0621,5378477869.0,4693818582.8,0.608786610878661,,0.899581589958159,0.9267782426778243,0.8765690376569037,4.0,,5.0,5.0,5.0,19.0
000036.SZ,华联控股,SW1房地产,20260331,0.5076,,66.7349,24.9445,3.6447,49485856.65,21.0619,1.2504,39576192.68,234954414.4,0.0185,3.6636,0.4913,16.8442,1.7901,0.0292,8055194209.54,6045864708.85,0.7473684210526316,,1.0,0.8383838383838383,0.9191919191919192,4.0,,5.0,5.0,5.0,19.0
688526.SH,科前生物,SW1农林牧渔,20260331,1.8532,,64.0017,10.6157,7.4195,50471563.3,22.1817,0.6414,78689127.68,227536944.76,0.17,9.2519,1.631,34.583,7.0943,0.0472,4824574210.43,4312409668.74,0.7378640776699029,,0.9903846153846154,0.8846153846153846,0.9423076923076923,4.0,,5.0,5.0,5.0,19.0
600382.SH,广东明珠,SW1钢铁,20260331,1.8891,,57.1764,15.5038,4.8424,83043983.22,44.0944,1.4082,58970827.87,188332395.8,0.09,4.5182,1.5746,31.3121,4.591,0.0503,3745153835.55,3164511789.01,0.7674418604651163,,1.0,1.0,0.9090909090909091,4.0,,5.0,5.0,5.0,19.0
300548.SZ,长芯博创,SW1通信,20260331,6.415,,49.2219,28.3329,3.2467,226490377.39,33.774,1.0607,213522695.64,670605570.02,0.45,7.1707,5.3264,31.8403,2.7606,0.1673,4008739757.02,2872946394.8,0.9426229508196722,,0.9016393442622951,0.9590163934426229,0.6885245901639344,5.0,,5.0,4.0,5.0,19.0
688498.SH,源杰科技,SW1电子,20260331,7.389,,77.8079,10.7162,5.2144,39650807.07,11.1605,0.221,179441968.61,355278486.49,2.09,29.3752,6.3457,50.5074,4.5174,0.1256,2827759783.78,2524730277.35,0.9686192468619247,,1.0,0.6820083682008368,0.893305439330544,5.0,,5.0,5.0,4.0,19.0
603893.SH,瑞芯微,SW1电子,20260331,7.2332,,43.042,17.8549,5.1213,382507658.14,31.7314,1.1619,329194658.46,1205453647.35,0.78,11.2113,5.7293,27.3088,3.7668,0.2098,5745784693.36,4719882642.76,0.9665271966527197,,0.8661087866108786,0.9393305439330544,0.7845188284518828,5.0,,5.0,4.0,5.0,19.0
603207.SH,小方制药,SW1医药生物,20260331,4.9933,,60.925,8.7899,7.9695,45331226.6,31.1139,0.8094,56006923.51,145694452.27,0.35,7.1542,4.44,38.4414,7.4215,0.1155,1261406921.87,1150530436.95,0.9476987447698745,,0.6485355648535565,0.9058577405857741,0.9102296450939458,5.0,,4.0,5.0,5.0,19.0
600867.SH,通化东宝,SW1医药生物,20260331,1.7681,,71.6238,12.2675,4.8438,262817414.95,35.1524,2.165,121392823.33,747652209.34,0.06,3.6965,1.4713,16.2365,3.8496,0.0906,8250967032.76,7238780899.87,0.6129707112970711,,0.8075313807531381,0.9309623430962343,0.826722338204593,4.0,,5.0,5.0,5.0,19.0
688807.SH,优迅股份,SW1电子,20260331,1.4913,,43.4564,3.1542,31.4021,29623519.6,21.4415,1.1147,26574260.24,138159937.25,0.33,22.4755,1.4313,19.2344,28.6399,0.0744,1856599262.95,1798038628.61,0.6317991631799164,,0.8702928870292888,0.8472803347280334,0.9937238493723849,4.0,,5.0,5.0,5.0,19.0
688110.SH,东芯股份,SW1电子,20260331,3.9076,,53.1696,6.327,11.9696,40906554.15,8.5342,0.2668,153312447.14,479323726.35,0.32,8.1265,3.8387,31.9852,6.6039,0.12,3993828206.0,3741136941.97,0.891213389121339,,0.9456066945606695,0.6401673640167364,0.9581589958158996,5.0,,5.0,5.0,4.0,19.0
600033.SH,福建高速,SW1交通运输,20260331,2.0455,,56.0037,14.1198,4.8415,565319939.64,76.9205,1.8339,308255960.55,734940955.91,0.0932,4.5874,1.7214,41.943,4.8287,0.041,17907491811.82,15378983326.02,0.6031746031746031,,0.9523809523809523,0.9603174603174603,0.9047619047619048,4.0,,5.0,5.0,5.0,19.0
600724.SH,宁波富达,SW1房地产,20260331,2.1092,,36.7662,20.2245,1.3092,-10991907.59,-3.6742,-0.2058,53403043.29,299161853.46,0.0415,1.9556,1.3544,17.8509,1.1634,0.0759,3942944475.53,3145502333.79,0.8842105263157894,,0.8282828282828283,0.6464646464646465,0.9595959595959596,5.0,,5.0,5.0,4.0,19.0
688318.SH,财富趋势,SW1计算机,20260331,0.8958,,68.8178,4.2499,15.238,3692672.88,6.8741,0.1069,34539524.9,53718447.85,0.13,15.1175,0.854,64.2973,15.2357,0.0133,4044515568.67,3872628961.93,0.7750759878419453,,0.8982035928143712,0.8293413173652695,0.9820359281437125,4.0,,5.0,5.0,5.0,19.0
605155.SH,西大门,SW1轻工制造,20260331,1.4759,,47.1322,7.6279,8.7491,36696379.72,18.8123,1.8299,20053911.12,195066234.25,0.11,7.1633,1.3518,10.2806,7.0612,0.1315,1483482287.35,1370323787.57,0.6815286624203821,,0.9746835443037974,0.8860759493670886,0.9746835443037974,4.0,,5.0,5.0,5.0,19.0
603025.SH,大豪科技,SW1机械设备,20260331,8.3667,,47.5992,32.9628,3.1028,118396008.5,14.1258,0.4657,254247826.6,838153113.68,0.21,2.6552,5.1751,30.3343,2.5606,0.1706,4912911080.16,3293479791.42,0.9886792452830189,,0.924812030075188,0.8214285714285714,0.6015037593984962,5.0,,5.0,4.0,5.0,19.0
605016.SH,百龙创园,SW1基础化工,20260331,5.9644,,45.1081,25.6305,2.5064,137223680.65,34.9516,1.138,120585818.74,392610242.01,0.29,4.9571,4.3072,30.7139,1.9661,0.1402,2799604581.46,2082051790.87,0.9803921568627451,,0.9730392156862745,0.9730392156862745,0.7279411764705883,5.0,,5.0,4.0,5.0,19.0
605099.SH,共创草坪,SW1轻工制造,20260331,6.1852,,34.6101,20.2843,3.4108,30043134.62,3.2871,0.1497,200738139.1,913977798.92,0.5,8.2874,4.7967,21.9631,2.7071,0.2184,4184882303.61,3336006241.64,1.0,,0.8734177215189873,0.620253164556962,0.8417721518987342,5.0,,5.0,5.0,4.0,19.0
605005.SH,合兴股份,SW1汽车,20260331,2.1135,,29.6647,20.7951,2.8627,71561346.17,16.836,1.605,44585890.38,425050154.68,0.11,5.3053,1.66,10.4896,1.903,0.1582,2685976513.94,2127426044.83,0.6795774647887324,,0.8807017543859649,0.8526315789473684,0.8736842105263158,4.0,,5.0,5.0,5.0,19.0
688150.SH,莱特光电,SW1电子,20260331,2.379,,69.7427,14.4277,8.8484,35943678.18,27.0231,0.7874,45650671.91,133010777.56,0.11,4.8457,2.0036,34.321,7.6669,0.0584,2278485170.81,1949752563.74,0.797071129707113,,0.9874476987447699,0.899581589958159,0.8514644351464435,4.0,,5.0,5.0,5.0,19.0
688722.SH,同益中,SW1基础化工,20260331,2.5052,,29.6227,23.1844,3.165,73351046.21,29.2307,1.9797,37052065.33,250938132.57,0.16,6.5134,1.7681,14.7654,1.9782,0.1197,2095642137.84,1609781066.25,0.8161764705882353,,0.8161764705882353,0.946078431372549,0.7745098039215687,5.0,,5.0,4.0,5.0,19.0
605289.SH,罗曼股份,SW1建筑装饰,20260331,3.4745,,29.4895,50.4744,2.0594,163628554.96,42.5154,3.0234,54121398.64,384868981.62,0.43,12.4962,1.7624,14.0623,1.9786,0.1253,3070889039.89,1520874969.98,0.9602649006622517,,0.8782051282051282,0.9423076923076923,0.6346153846153846,5.0,,5.0,4.0,5.0,19.0
300726.SZ,宏达电子,SW1国防军工,20260331,1.8213,,60.002,8.6021,11.9872,21006661.83,5.7315,0.1846,113795340.48,366514911.33,0.2281,12.6365,1.853,31.0479,9.869,0.0597,6141242522.66,5612968966.54,0.8478260869565217,,0.9420289855072463,0.7391304347826086,0.9710144927536232,5.0,,5.0,5.0,4.0,19.0
603119.SH,浙江荣泰,SW1汽车,20260331,3.4635,,35.9781,34.4556,1.6777,88611981.45,23.5596,1.2015,73752968.91,376118986.97,0.2,5.7982,2.1912,19.6089,1.2707,0.1117,3365924559.35,2206174101.66,0.9049295774647887,,0.9614035087719298,0.9122807017543859,0.6912280701754385,5.0,,5.0,4.0,5.0,19.0
603568.SH,伟明环保,SW1环保,20260331,2.8897,,45.1907,42.9486,2.0042,591050206.93,40.6013,1.2685,465944325.46,1455741575.53,0.26,8.9599,1.5302,32.0074,1.874,0.0478,30450748877.72,17372564857.28,0.8625954198473282,,0.9172932330827067,0.9699248120300752,0.6992481203007519,5.0,,5.0,4.0,5.0,19.0
002650.SZ,ST加加,SW1食品饮料,20260331,1.9625,-39.45,35.8927,12.941,3.0361,148969695.82,34.2673,4.404,33826115.92,434728785.2,0.031,1.5722,1.6945,7.781,2.092,0.2178,1996285628.52,1737945566.73,0.5447154471544715,0.48936170212765956,0.5284552845528455,0.9186991869918699,0.8617886178861789,3.0,3.0,3.0,5.0,5.0,19.0
000733.SZ,振华科技,SW1国防军工,20260331,0.101,5.63,39.9647,16.9645,5.9654,-200841610.5,-23.9986,-12.9226,15541829.25,836889586.23,0.0287,28.4404,0.0819,1.8571,5.031,0.0441,18978943604.19,15759256277.59,0.43478260869565216,0.6666666666666666,0.782608695652174,0.4855072463768116,0.8115942028985508,3.0,4.0,4.0,5.0,3.0,19.0
002349.SZ,精华制药,SW1医药生物,20260331,2.3622,5.81,55.3891,10.8074,5.5435,36455008.57,9.5994,0.4459,81749621.36,379763838.0,0.0809,3.4043,2.2523,21.5264,4.7903,0.1046,3629568975.97,3237308601.39,0.7154811715481172,0.6543778801843319,0.5711297071129707,0.5941422594142259,0.8517745302713987,4.0,4.0,3.0,5.0,3.0,19.0
300511.SZ,雪榕生物,SW1农林牧渔,20260331,10.1985,-106.23,33.6329,54.4845,0.6578,203601465.64,29.9889,1.1591,175651463.36,678923162.65,0.27,2.7838,4.7361,25.8721,0.318,0.1831,3708759205.65,1688061641.5,0.970873786407767,0.36363636363636365,0.8557692307692307,0.9230769230769231,0.375,5.0,2.0,5.0,2.0,5.0,19.0
688334.SH,西高院,SW1社会服务,20260331,2.2567,,56.9343,16.5215,5.1645,107775519.1,49.3442,1.3987,77054752.64,218415971.67,0.2097,9.3988,2.0114,35.2789,5.0332,0.057,3830844719.57,3197930075.38,0.7848101265822784,,0.8518518518518519,0.9876543209876543,0.8271604938271605,4.0,,5.0,5.0,5.0,19.0
301280.SZ,珠城科技,SW1家用电器,20260331,2.8967,12.84,24.2912,37.3516,2.4501,-32458753.11,-5.8448,-0.5478,59256999.19,555341813.71,0.42,14.4501,1.8127,10.6704,2.0773,0.1699,3269033839.06,2047998502.25,0.8279569892473119,0.8076923076923077,0.574468085106383,0.2978723404255319,0.6276595744680851,5.0,5.0,3.0,4.0,2.0,19.0
600295.SH,鄂尔多斯,SW1钢铁,20260331,2.9612,,22.8762,41.3058,0.8362,801567140.56,13.6817,1.037,772994856.38,5858690979.74,0.23,8.0315,1.6568,13.194,0.5983,0.1256,46657010519.22,27384969856.33,0.9302325581395349,,0.8636363636363636,0.9318181818181818,0.7045454545454546,5.0,,5.0,4.0,5.0,19.0
301186.SZ,超达装备,SW1汽车,20260331,0.9842,35.92,31.7348,30.4128,4.2767,1423613.02,0.7192,0.085,16748978.4,197936907.99,0.19,20.0689,0.7079,8.4618,3.5135,0.0837,2365988476.57,1646425498.86,0.4014084507042254,0.7217391304347827,0.9122807017543859,0.43859649122807015,0.736842105263158,3.0,4.0,5.0,4.0,3.0,19.0
300139.SZ,晓程科技,SW1有色金属,20260331,3.8001,,66.4377,19.9835,3.3276,66665672.3,42.1153,1.0044,66373406.55,158293055.88,0.16,4.3487,4.0927,41.9307,3.0934,0.0976,1621770152.9,1297684209.03,0.60431654676259,,0.9640287769784173,0.9640287769784173,0.9136690647482014,4.0,,5.0,5.0,5.0,19.0
002545.SZ,东方铁塔,SW1基础化工,20260331,4.0239,,43.592,29.7791,2.3682,495636174.74,34.946,1.2332,401900447.31,1418290712.33,0.323,8.2117,2.7601,28.337,2.0708,0.0974,14560954073.78,10224837333.49,0.9387254901960784,,0.9681372549019608,0.9705882352941176,0.6372549019607843,5.0,,5.0,4.0,5.0,19.0
002296.SZ,辉煌科技,SW1通信,20260331,3.4281,,67.9571,24.0861,2.5752,87855281.98,39.6068,1.0468,83928779.23,221818890.07,0.2172,6.4445,2.5184,37.8366,2.039,0.0666,3332574284.92,2529887607.51,0.8770491803278688,,1.0,0.9754098360655737,0.7295081967213115,5.0,,5.0,4.0,5.0,19.0
002517.SZ,恺英网络,SW1传媒,20260331,7.7069,,80.7497,22.4364,2.9484,428023749.87,19.2697,0.5202,822845904.81,2221227220.62,0.37,4.8465,6.1402,37.0447,2.9217,0.1658,13400955989.18,10394266868.38,0.9769230769230769,,0.9692307692307692,0.8846153846153846,0.7538461538461538,5.0,,5.0,4.0,5.0,19.0
002602.SZ,世纪华通,SW1传媒,20260331,6.4398,,72.0479,28.0363,1.9582,1940780801.2,17.6267,0.9473,2048857358.44,11010458150.15,0.28,4.3817,4.4895,18.6083,1.8816,0.2413,45636582527.74,32841757682.53,0.9615384615384616,,0.9384615384615385,0.8538461538461538,0.6230769230769231,5.0,,5.0,4.0,5.0,19.0
300308.SZ,中际旭创,SW1通信,20260331,17.5495,,46.0581,32.6362,2.4613,3367573676.62,17.2728,0.5331,6316792027.02,19496398083.95,5.18,32.0282,11.1642,32.3998,1.5,0.3446,56580677310.74,38114902411.78,1.0,,0.8688524590163934,0.8524590163934426,0.6147540983606558,5.0,,5.0,4.0,5.0,19.0
688378.SH,XD奥来德,SW1电子,20260331,4.2565,,54.3343,25.4458,2.9649,217392161.0,92.4645,2.7144,80087529.5,235108839.58,0.3193,7.8667,2.9033,34.064,2.3204,0.0852,2758484152.94,2056565007.4,0.9100418410041841,,0.9518828451882845,1.0,0.6778242677824268,5.0,,5.0,4.0,5.0,19.0
300938.SZ,信测标准,SW1社会服务,20260331,2.3702,,61.9357,12.908,4.3983,26308401.55,13.4747,0.5636,46678630.94,195243517.5,0.1864,7.8794,2.0326,23.9079,4.1969,0.085,2296448595.41,2000021907.56,0.8227848101265823,,0.9135802469135802,0.6666666666666666,0.8888888888888888,5.0,,5.0,5.0,4.0,19.0
688615.SH,合合信息,SW1计算机,20260331,5.1627,,87.5828,24.0874,3.9646,191039280.72,37.9253,1.2351,154678992.82,503725382.48,1.11,22.0887,3.7971,30.707,3.9588,0.1237,4073583321.71,3092361786.14,0.9756838905775076,,0.9670658682634731,0.9491017964071856,0.6586826347305389,5.0,,5.0,4.0,5.0,19.0
688028.SH,沃尔德,SW1机械设备,20260331,1.415,,46.3363,13.6994,3.3175,36399909.51,18.4243,1.2831,28368891.52,197564243.47,0.1878,13.392,1.2116,14.3593,2.0814,0.0844,2341514239.93,2020740573.97,0.6358490566037736,,0.9097744360902256,0.868421052631579,0.9191729323308271,4.0,,5.0,5.0,5.0,19.0
603798.SH,康普顿,SW1石油石化,20260331,3.8117,,29.4424,15.0286,4.8827,131538267.49,41.8948,2.8031,46926036.86,313973116.2,0.18,4.8423,3.0812,14.9459,4.3593,0.2062,1522984791.65,1294101678.75,0.7872340425531915,,0.8297872340425532,0.8936170212765957,0.9787234042553191,4.0,,5.0,5.0,5.0,19.0
605060.SH,联德股份,SW1机械设备,20260331,2.4961,,37.0829,16.7129,3.3736,85260847.15,25.3219,1.3571,62823921.89,336707382.99,0.26,10.5057,2.064,18.6583,2.8689,0.1106,3043729176.01,2535034407.73,0.8075471698113208,,0.7781954887218046,0.9135338345864662,0.8703007518796992,5.0,,4.0,5.0,5.0,19.0
688380.SH,中微半导,SW1电子,20260331,1.6001,,38.4544,8.1327,12.4078,90335519.63,27.7802,1.7627,51248390.83,325179531.86,0.13,8.0629,1.4585,15.76,11.1357,0.0925,3513865005.93,3228093993.46,0.6464435146443515,,0.8117154811715481,0.9079497907949791,0.9456066945606695,4.0,,5.0,5.0,5.0,19.0
300174.SZ,元力股份,SW1基础化工,20260331,1.1944,-20.32,24.7558,18.2795,1.7605,26536769.51,5.6526,0.6322,41977749.51,469462869.75,0.115,9.5885,0.9722,8.9417,1.2243,0.1087,4318010953.7,3528700560.33,0.5147058823529411,0.4292929292929293,0.7107843137254902,0.6372549019607843,0.8259803921568627,3.0,3.0,4.0,5.0,4.0,19.0
603444.SH,吉比特,SW1传媒,20260331,8.9882,,93.7666,21.6029,3.5082,579798113.69,31.3854,0.9405,616510600.87,1847352228.76,7.18,83.3624,6.8297,33.3727,,0.2046,9026967665.33,7076879700.76,0.9923076923076923,,0.9923076923076923,0.9307692307692308,0.7692307692307692,5.0,,5.0,4.0,5.0,19.0
001257.SZ,盛龙股份,SW1有色金属,20260331,5.7838,,50.9764,23.0505,2.5919,836067564.55,62.5606,2.1764,384159259.38,1336411750.33,0.2376,4.1633,3.8609,28.7456,2.3198,0.1343,9949899407.79,7656396471.57,0.7769784172661871,,0.8992805755395683,0.9856115107913669,0.8776978417266187,4.0,,5.0,5.0,5.0,19.0
002907.SZ,华森制药,SW1医药生物,20260331,1.92,-28.05,59.9345,14.6919,4.6791,24476549.52,11.5539,0.8467,28907807.97,211846896.79,0.0785,4.1293,1.4205,13.6456,4.1513,0.1041,2035114755.12,1736118488.3,0.6527196652719666,0.43317972350230416,0.6359832635983264,0.6380753138075314,0.7640918580375783,4.0,3.0,4.0,4.0,4.0,19.0
300681.SZ,英搏尔,SW1汽车,20260331,1.8509,161.61,17.2675,57.4305,1.0719,618708884.41,56.9043,10.9055,56733722.43,1087279449.12,0.1857,10.0982,0.7804,5.218,0.6576,0.1496,7269496159.7,3094590976.23,0.6197183098591549,0.9043478260869565,0.45263157894736844,0.9929824561403509,0.22807017543859653,4.0,5.0,3.0,2.0,5.0,19.0
002380.SZ,科远智慧,SW1计算机,20260331,3.1832,-18.9,42.279,38.5273,2.1901,18906280.5,4.2513,0.249,75918999.24,444713948.56,0.3177,10.1399,1.9029,17.0714,1.7742,0.1115,3989559006.46,2452488708.88,0.9331306990881459,0.4739583333333333,0.655688622754491,0.8173652694610778,0.39520958083832336,5.0,3.0,4.0,2.0,5.0,19.0
002466.SZ,天齐锂业,SW1有色金属,20260331,4.2273,-10368.13,62.6561,28.3945,2.5115,259113723.85,5.0529,0.0912,2841116910.74,5128047632.11,1.12,27.166,3.5766,55.4035,2.1354,0.0646,79435485375.54,56880207428.72,0.697841726618705,0.015151515151515152,0.9496402877697842,0.6402877697841727,0.8273381294964028,4.0,1.0,5.0,5.0,4.0,19.0
300651.SZ,金陵体育,SW1轻工制造,20260331,0.0498,166.61,32.5567,18.1107,4.1604,-7749387.28,-11.8177,22.6829,-341639.92,65574573.7,0.0039,7.7485,-0.0253,-0.521,3.3265,0.0486,1350279820.43,1105734447.94,0.3821656050955414,0.9746835443037974,0.8291139240506329,0.33544303797468356,0.879746835443038,2.0,5.0,5.0,5.0,2.0,19.0
603992.SH,松霖科技,SW1轻工制造,20260331,2.7266,,32.3668,18.6625,3.533,90576307.86,11.0631,0.9494,95405426.18,818723853.59,0.23,8.2736,2.117,11.6529,2.9933,0.1817,4506595512.98,3665549974.49,0.8407643312101911,,0.8227848101265823,0.7658227848101266,0.8607594936708861,5.0,,5.0,5.0,4.0,19.0
002662.SZ,峰璟股份,SW1汽车,20260331,0.4672,-29.69,32.1165,24.7074,1.8552,101665720.02,15.716,4.8802,20832353.52,646892298.03,0.01,2.9795,0.351,3.2204,1.4851,0.109,5935862828.47,4469265176.6,0.2711267605633803,0.22608695652173913,0.9228070175438596,0.8315789473684211,0.8245614035087719,2.0,2.0,5.0,5.0,5.0,19.0
300138.SZ,晨光生物,SW1农林牧渔,20260331,2.8194,380.87,13.6807,68.2345,1.2385,276860678.68,16.9962,2.8136,98400487.74,1628953634.09,0.2002,7.1868,0.8871,6.0407,0.6925,0.1469,11092129638.98,3523474065.29,0.8543689320388349,1.0,0.5769230769230769,0.8365384615384616,0.17307692307692313,5.0,5.0,3.0,1.0,5.0,19.0
000603.SZ,盛达资源,SW1有色金属,20260331,2.2464,31.63,61.4209,47.3339,0.6731,58389432.76,15.1906,0.5069,115182198.3,384378436.59,0.1151,5.1813,1.3497,29.9658,0.5122,0.045,8534151093.38,4494605952.3,0.4244604316546763,0.6818181818181818,0.9424460431654677,0.7697841726618705,0.5107913669064748,3.0,4.0,5.0,3.0,4.0,19.0
603256.SH,宏和科技,SW1建筑材料,20260331,6.3432,,55.6546,38.4384,2.1168,44910717.61,10.1585,0.3203,140230750.9,442100400.0,0.16,3.0639,3.1148,31.7192,1.8311,0.0982,4502130870.19,2771582504.23,1.0,,1.0,0.8611111111111112,0.6527777777777778,5.0,,5.0,4.0,5.0,19.0
002159.SZ,三特索道,SW1社会服务,20260331,1.4058,-6.3,62.9748,18.6181,2.758,2339924.27,1.7215,0.106,22075384.61,135926375.03,0.12,8.3488,1.174,16.2407,2.7046,0.0723,1880284080.09,1530211579.73,0.6835443037974683,0.5434782608695652,0.9382716049382716,0.5555555555555556,0.7654320987654322,4.0,3.0,5.0,4.0,3.0,19.0
300599.SZ,雄塑科技,SW1建筑材料,20260331,1.6637,-26.98,13.07,12.3094,4.9915,5199288.55,2.3891,0.1612,32257813.17,217627891.99,0.09,5.4591,1.4468,14.8225,4.1399,0.0976,2229534738.94,1955092811.94,0.8,0.5365853658536586,0.2916666666666667,0.7361111111111112,0.9722222222222222,5.0,3.0,2.0,5.0,4.0,19.0
300002.SZ,神州泰岳,SW1传媒,20260331,2.2132,-44.62,49.8865,12.4864,5.0057,194538573.93,13.8855,1.1648,167017863.28,1401017530.84,0.087,3.9728,1.8734,11.9212,4.8105,0.1571,8915291600.51,7802093237.73,0.7615384615384615,0.2647058823529412,0.7846153846153846,0.7923076923076923,0.9230769230769231,4.0,2.0,4.0,5.0,4.0,19.0
688279.SH,峰岹科技,SW1电子,20260331,1.718,,51.8192,2.2849,39.1018,51782617.44,20.6889,0.5867,88267191.13,250291452.83,0.77,45.1827,1.6583,35.2658,37.2548,0.047,5322784005.65,5201166039.72,0.6694560669456067,,0.9330543933054394,0.8326359832635983,0.997907949790795,4.0,,5.0,5.0,5.0,19.0
000651.SZ,格力电器,SW1家用电器,20260331,4.0826,-10.84,27.4158,59.1541,1.1179,7798541802.42,18.1023,1.2787,6098807482.82,43080395805.39,1.09,27.1404,1.5982,14.1568,0.9994,0.1129,381613603247.63,155873653605.12,0.8924731182795699,0.5769230769230769,0.6808510638297872,0.8723404255319149,0.24468085106382975,5.0,3.0,4.0,2.0,5.0,19.0
603195.SH,公牛集团,SW1轻工制造,20260331,6.1146,,42.7398,26.8604,3.301,1699187932.26,41.8496,1.6036,1059617197.02,4060221001.34,0.59,9.8546,4.3469,26.0975,3.0323,0.1666,24376116627.48,17828605767.28,0.9936305732484076,,0.9556962025316456,0.9936708860759493,0.6645569620253164,5.0,,5.0,4.0,5.0,19.0
300165.SZ,天瑞仪器,SW1机械设备,20260331,1.1982,149.2,50.0428,63.6859,3.2106,31260600.46,23.1482,3.3378,9365693.13,135045518.12,0.0254,2.1304,0.3118,6.9352,2.8668,0.045,3003495497.89,1090690991.39,0.5811320754716981,0.914396887159533,0.9398496240601504,0.9022556390977443,0.11466165413533835,3.0,5.0,5.0,1.0,5.0,19.0
601827.SH,三峰环境,SW1环保,20260331,3.5102,,47.9564,47.3614,1.9914,450833243.65,29.6357,0.974,462862731.99,1521250006.54,0.26,7.46,1.8542,30.4265,1.8761,0.0609,24962387120.82,13139847103.74,0.916030534351145,,0.9398496240601504,0.9022556390977443,0.6090225563909775,5.0,,5.0,4.0,5.0,19.0
300864.SZ,南大环境,SW1环保,20260331,3.3406,-9.82,37.3654,25.7332,3.8781,-44095086.91,-21.1079,-0.9421,46806379.93,208902858.51,0.29,8.8726,2.4068,22.4058,3.8017,0.1074,1944724763.51,1444284569.42,0.9083969465648855,0.40298507462686567,0.7593984962406015,0.3157894736842105,0.8721804511278195,5.0,3.0,4.0,5.0,2.0,19.0
002063.SZ,远光软件,SW1计算机,20260331,0.2723,1.89,45.4342,13.6572,6.0712,-210597116.2,-50.348,-18.2346,11549293.86,418283048.66,0.0057,2.0881,0.2397,2.7611,5.9608,0.0868,4818052706.33,4160040272.52,0.6413373860182371,0.59375,0.6976047904191617,0.4341317365269461,0.8383233532934131,4.0,3.0,4.0,5.0,3.0,19.0
